OBJECTID,GLOBAL_ID,COURSE,TYPE_CODE,DISTHORZ,SYS_ID,SYS_TYPE,REFPT_ID,REFPT_TYPE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Length
113,DB7DDA48-52DC-4FB9-A41F-F274C3FFC81F,253.51,4,5.48,D3BB345F-2546-4932-BE75-E2C660F6D87A,ILS,72C7714E-D5B0-4B02-9898-459EEB2B1685,2,0,0,1,0,0,0,0.105460609214934
114,D61ECCCF-BCA0-4CB5-9852-163620B253D5,305.33,4,5,119A961A-39F7-4FCC-9762-BB8A83E7860B,NAVAID,DB5E2CE6-1FB7-4551-9822-CECBB11F60C8,2,0,0,1,0,0,0,0.106034656716607
115,74AB2891-5A76-4CC4-9B40-86E7F27A89C4,312.23,4,6.03,5466768A-2241-4D63-AA58-B76E6022168C,ILS,6F75AD1E-CF2F-4CCA-8C40-51B15ABE6549,2,0,0,1,0,0,0,0.106613541020841
116,07E22FBA-E4B5-47EF-8B47-7A03EDFEE2E7,302,4,5,10422A0B-2A3B-46DF-A489-1201A3DCB8EB,NAVAID,0E687563-B942-4BE4-A685-13A4DFF89137,2,0,0,1,0,0,0,0.106742731691661
117,ABADB319-4F03-4426-9525-ED0381107046,202.49,4,6.35,89B97520-0B14-4BC6-BB2A-3876091682E7,NAVAID,832C2FD3-4D30-4D43-AB2A-8983B60CC353,2,0,0,1,0,0,0,0.106745577899059
118,6C0C10A3-8371-47C0-88EB-D2BA92E2CBEE,68.48,4,4.91,D13BB8D9-4934-4668-85B3-BBDBE420AB9C,NAVAID,62C8087D-F3AC-42EE-AC59-F10F1C266E03,2,0,0,1,0,0,0,0.107966945478699
119,DB8A0DC6-560B-405D-952B-EE74FC01AA7B,46.61,4,,4E00B969-BEA9-49ED-9CE6-0AA0BC40046C,ILS,398CC76D-175C-442F-B434-8D7A2C9F4C87,2,0,0,1,0,0,0,0.108474895459696
120,F784C0E5-0D40-40AA-9403-ACC01332FA10,123.32,4,5.94,BBEEF1DD-924C-4DB3-A37B-8FA2528F8AD2,NAVAID,3EE2904D-4155-4901-815F-7BC6733B5894,2,0,0,1,0,1,0,0.10842614467918
121,984DE0DF-7871-4DF6-8641-F41152944FCA,163.04,4,6.53,9AFB9247-5A74-4871-9B53-D4A1AFE20C0B,NAVAID,E782104E-1B23-436A-9B01-188855DB211C,2,0,0,1,0,0,0,0.109076228941063
122,B1B91745-88ED-4E4E-BB6A-5287B4FCD60B,129.34,4,5,D1E1F917-24BE-4F19-B5F3-AD17E1A659A2,NAVAID,778C33A8-CACA-46D2-8D78-951DC47D6CF0,2,0,0,1,0,0,0,0.109365609279161
123,90C56105-358D-455F-A0BE-23D3521260E8,207.05,4,,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,ILS,151BD09F-66FF-490F-A26B-27360EE9ED78,2,0,0,1,0,0,0,0.109530611839795
124,98D529F5-FF44-450C-A26A-CA8E36D7834F,142.95,4,,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,ILS,DBF54418-B605-4909-9ABC-FE049F70322C,2,0,0,1,0,0,0,0.110000664516155
125,2DD1CA03-A309-4F31-AA2E-E9F12C6A7F6E,225.38,4,,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,ILS,6F9FA2A1-CA25-462D-987A-A4218E137628,2,0,0,1,0,0,0,0.11003446358299
126,719A825B-4CA2-45B3-BF3F-706450D44F2A,334.41,4,,0D6EB796-90F2-4B35-ADC6-E927B1085712,ILS,EB7FEF61-8042-46D5-B2B5-C85F28D7F437,2,0,0,1,0,0,0,0.110645749674379
127,FD0E12A3-E940-495C-984F-66C3B62D8094,196.27,4,6.21,2FB3D4B4-CE79-439D-A621-122B711AC133,NAVAID,C34B06C6-CFEB-43EE-B902-673323A4E71B,2,0,0,1,0,0,0,0.111159283449498
128,806FE73E-8F8D-40F6-A31A-DF6805BC3542,273.34,4,5.82,4928C6D5-6C01-453F-ACFD-1434619ADFF5,NAVAID,5D7631D8-F0AD-4200-B55A-2F9C8E3B9E9E,2,0,0,1,0,0,0,0.111724734884435
129,5F13151B-221C-431C-AA80-D8ED279379EE,320.48,4,6.43,4782FBDA-1966-481C-ACD6-5F84FF332432,ILS,9F8C5B17-8649-4712-8425-FE2481A10651,2,0,0,1,0,0,0,0.111818444654725
130,8AC64617-D2BC-4654-B0CF-E2FA14A4ACCE,2.43,4,,D2C12DDD-D21F-4D69-A672-9DE94F123829,ILS,6ABAFA86-8292-44CA-AD70-0E3CEFF9C177,2,0,0,1,0,0,0,0.112185760134718
131,BC15E879-AD73-4A9B-9892-6E71C20D5541,324.79,4,5.89,EAE3F71F-DF31-45E5-BFE3-1FBA52272BE8,NAVAID,CBEFBC07-AB6D-4B2A-B0AD-19BCAC0AA121,2,0,0,1,0,1,0,0.112553316717019
132,823B79D6-D113-42C7-BD48-1574474DDBB4,233.8,4,,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,ILS,102C6D29-F6D7-4D86-BE66-835D1792BE0E,2,0,0,1,0,0,0,0.112999545507943
133,813D5B01-FD93-429E-9082-2F0812634120,7.43,4,6.77,CFB59D90-434B-41B9-BA24-5AFBFAEF71DA,NAVAID,6FCA9AE0-7D25-4AE7-9FCF-103561B45450,2,0,0,1,0,1,0,0.113196003573402
134,ACA2568A-EAA9-48FF-BD5C-D231759B239A,360,4,6.75,EAE3F71F-DF31-45E5-BFE3-1FBA52272BE8,NAVAID,DB6D9EA0-4066-4085-B32E-933B13760136,2,0,0,1,0,1,0,0.113468523961538
135,4E03FB84-8483-4505-8A6B-C39277566BA2,226.5,4,4.51,5524DFA7-A0BB-41D7-8F0B-AFFBEF075ED4,ILS,444227D2-F7CF-4549-B10F-B7DC09DB14F9,2,0,0,1,0,0,0,0.114482900111803
136,13D3D74C-922E-4E46-B0D2-B247BE96D9E7,278.7,4,5.5,AF73BB58-35F8-4BDE-B0DC-0B24E2C4D54D,NAVAID,FDC0A879-1658-42BF-9038-8C7A480F7F6B,2,0,0,1,0,0,0,0.11577106293454
137,396394AF-54B5-4E82-BEC8-4EDBA32BD600,312.68,4,,A8F94581-197C-40C8-BE97-3E9F9FF03AF8,ILS,B80B3956-5DF1-4552-933C-7437CC21EFB6,2,0,0,1,0,0,0,0.115781414302949
138,C039D350-30E9-4E0A-AC31-1BF94E07B783,72.18,4,5.77,50B21EE4-6426-4933-8B22-757EB3F40DA1,NAVAID,8D14034E-35DB-45D8-AB7D-0502900C7EE1,2,0,0,1,0,1,0,0.115918431062512
139,2BBCA96E-DF31-48AE-BDB8-AEBD65EE5237,256.01,4,5.32,AAE07DD6-F8F8-4C3A-A73B-F91321D63640,NAVAID,33763980-BDF5-4DA7-8045-1E1E111D4D8C,2,0,0,1,0,0,0,0.11602767940882
140,A6796E0C-CF96-4270-913A-9AA721040AAF,356.46,4,6.91,F354BA3C-704B-4E6C-851E-3563BD732E36,NAVAID,D4342F92-E2E4-46DB-8B86-676014523A34,2,0,0,1,0,0,0,0.116144203492904
141,141AEF97-E1A1-4895-93C6-774941DD6FAD,182.68,4,6.96,1F06CD00-6B6B-4059-AC46-7E6FB29DA3A0,NAVAID,368F4B9D-EE8B-473E-A72D-9E8E06AC206C,2,0,0,1,0,0,0,0.116287947462345
142,6ADFA39A-61E5-41A2-8522-B698729F486B,280.07,4,3.99,4FD1CD66-7B6E-41F5-BD71-FC0D3A1E3B4A,NAVAID,34B41F78-7FD2-4D47-BA07-5E35B185D6A7,2,1,0,0,0,0,0,0.116879053555362
143,A7F784B1-4EFE-48B4-8E47-1A3E204A0D6E,179.77,4,7,B1140128-B18B-4E11-B03D-F18B83000BFB,NAVAID,674D28C2-68CA-42AE-A8AB-B20AB75EA578,2,0,0,1,0,0,0,0.116918274897469
144,300F869F-80CE-41D9-8BE0-A29BE1DA9B0C,173.22,4,7,485B44B9-A928-4529-8B67-F8BC84947F64,NAVAID,3CA9939F-1E14-4793-A309-240B2A221F5D,2,0,0,1,0,0,0,0.117083014160914
145,7558FE26-D81E-495D-986B-97FE5EF13A15,141.4,4,5.93,F3F72B79-8C2C-42B6-ABE9-1F5716CBB26F,ILS,EB52061E-DCF0-4254-BB82-49B1A5B7AA65,2,0,0,1,0,0,0,0.117160206985959
146,EDDF8946-697E-411A-897F-BD3CB88503A3,174.51,4,7,6AC85398-2FC1-4FC2-A72D-97B20EEE6A1D,NAVAID,0E3AF98D-D81D-4E65-9ACA-B1D066321CB8,2,0,0,1,0,0,0,0.117476799926575
147,E27D7690-4859-41D6-99D0-92046B7E18DE,349.71,4,7,EC8E8AC6-F5AA-4D43-9918-1E8135F7A33F,NAVAID,DD5879C7-B467-4C7B-8DC7-BDF82914A787,2,0,0,1,0,0,0,0.117667446394493
148,FBE3A6A4-60AC-465E-8922-E3CB00CF71DF,340.7,4,7,21D7B545-8AA7-4372-AF4C-8D06C27B8E1E,NAVAID,2825AC1E-F35D-4F67-B8FD-23426DB4F711,2,0,0,1,0,0,0,0.117819959684286
149,C08F4093-37A7-4D4E-9632-8F9FEE9F1369,200,4,7,6078CA44-1355-4C07-996D-E416267F8E70,NAVAID,93041437-7254-48C9-9490-8FD97267F949,2,0,0,1,0,1,0,0.117974627886678
150,B4671E7C-5AB5-43C1-83AD-DC0D44BB9762,159.34,4,7,6119BBF2-28AB-4F59-8DA2-803C3445526B,NAVAID,61E1D24D-C83F-45B0-8875-71B45EEA91AB,2,0,0,1,0,0,0,0.118077479986609
151,7DA83FA0-06C9-4D9E-87D2-B56BEE1AB2A4,347.93,4,,EAC08A35-AE77-4D3C-B661-69E012D980D2,NAVAID,A1261793-FBEB-4954-B054-DC017217B24C,2,0,0,1,0,0,0,0.118095074211427
152,D5D532D6-FC18-40DF-B7E4-60F5DA96D4AA,357.7,4,7,085B2163-93E6-446C-987C-B8927E524A78,NAVAID,E29EB728-3E77-4DBD-8E41-343D4E407AD1,2,0,0,1,0,0,0,0.118306829836677
153,CEC10EC7-C323-465C-AA7B-314A46427A15,165.89,4,7,EC8E8AC6-F5AA-4D43-9918-1E8135F7A33F,NAVAID,70446DC9-B8C2-4B46-A858-6C9C2FA8861C,2,0,0,1,0,0,0,0.118557485685222
154,B9DB85F3-2074-456D-8603-7A2F4B2A49CE,194.4,4,,24569B62-C97F-4D6C-9262-8B6C92EF27E8,ILS,EE934C2C-4E1B-4960-80A3-471D7C39D92B,2,0,0,1,0,0,0,0.119048317081751
155,A0C47497-2996-478F-A0A4-940EDE6728FF,125.2,4,6.03,BD0E36AF-3061-4162-B01B-F4159129B2DB,ILS,83484272-AFEB-4734-8427-2713B203BDB2,2,0,0,1,0,0,0,0.119684963508381
156,36C9FB6C-0595-4714-B794-758988FCCC39,263.12,4,6,96047E36-7D69-4E0D-8316-17B1942E5D05,NAVAID,0453A33B-06E1-4F83-B412-3EEBD6AA8E4E,2,0,0,1,0,0,0,0.119556237888273
157,67F26AF8-39FF-4EF4-8AE8-EFDCDD4A625A,216.15,4,5.77,7C98261B-FEC5-43F0-BD92-B554CE51A6B5,NAVAID,078AFDA8-5C35-4749-ACDF-9B3BA26200F0,2,0,0,1,0,0,0,0.119858330115207
158,D05E463E-CB17-4288-B488-808A8F0C9E23,213.88,4,,616B2AC7-8A80-4999-BEBF-0B6CE09CB33F,ILS,F32E4334-47AA-4351-9DCB-6CAA6AE43046,2,0,0,1,0,0,0,0.119863780338332
159,AF49A394-0A7D-4768-97C3-F3DBBDB13B26,177.28,4,,5C43CF97-5249-4A85-8D8C-A23BA548F74F,ILS,D5058DB6-A4D0-402E-92EB-0F650923B43B,2,0,0,1,0,0,0,0.120052495084434
160,34E6922D-99E3-4120-8FCF-F7EBE45D8EB5,206.98,4,7,CC5A7357-2829-4342-8506-FFD166FE302B,NAVAID,5F781E54-965C-4E82-8FE1-627FBBA155B6,2,0,0,1,0,0,0,0.120077966192849
161,4031CB9F-E143-4016-B691-4F6164A0F979,147.61,4,7,948CC80D-1942-415F-9710-486252D7D980,NAVAID,3AEA1898-672D-45F8-937C-3C540D12D2CD,2,1,0,1,0,0,0,0.120087762711317
162,16C9E713-4006-4362-AFEC-12B816B9EB74,199.46,4,7,107EF3ED-DCB0-41A3-8505-A8C0E37777A6,NAVAID,EEF94045-83AC-41D8-8FA8-A1BA187F85FF,2,0,0,1,0,0,0,0.120389218695038
163,7AA56FB6-695E-4984-AC75-F710BE84178D,16.06,4,5.36,83074183-D03A-4E46-8DF8-5651A79BF019,ILS,6F6E09E0-0728-440B-8D51-71F55A7BF44B,2,1,0,0,0,0,0,0.120548973122922
164,E0DA6230-2179-4DE4-B6C0-2C4F4D702CD0,160,4,,26CDA214-115A-4776-AE3A-EA25790B2CA4,NAVAID,4F67E657-487F-4B6D-B2F7-5BE7CABAEA46,2,0,0,1,0,0,0,0.120618358656573
165,443D6A97-9002-433A-A19B-CCE2CD6E4F82,,4,,03CC46D7-F26B-4F96-AE49-1A14110693D8,ILS,FBA91E67-B7F5-476E-B02D-6314FE6DCB86,2,0,0,1,0,0,0,0.120712719300858
166,40CA4EBC-F60F-4A36-AF15-1ADCFCBA0F7D,291.24,4,5.49,52C5DF58-4A7A-4508-A5B3-085791B0A0C5,NAVAID,EB52F1C2-69B5-4E91-94B1-38000ABDB832,2,0,0,1,0,1,0,0.12140543929333
167,BFB8A293-42CA-4B73-B57B-B271F0CADF51,130.28,4,5.87,BC862049-356A-4CD1-B54C-5466E0526E9C,NAVAID,05AF2C46-685B-4C71-BC31-21DB0DAD5462,2,0,0,1,0,0,0,0.121442649184707
168,4674A66F-5EAC-4058-A376-3F232EDF85CB,327.01,4,7,674D7FC8-0AF4-46F0-A873-B29B89D95C69,NAVAID,987439AD-4E8A-45B5-AB67-F2CC0BBD20FE,2,0,0,1,0,0,0,0.121467650738801
169,B5888F5F-A86D-4EDF-8913-24728A635706,151.15,4,7,21D7B545-8AA7-4372-AF4C-8D06C27B8E1E,NAVAID,8FCEB646-0D3F-4442-9941-7619D98E5264,2,0,0,1,0,0,0,0.121721591872587
170,EE9F11D0-7B58-4FEC-8B8C-EBEDD0A709FA,242.37,4,6.12,334F8A68-F3D4-4D27-A6B2-A62FE8F81FA4,NAVAID,9971138C-7AD3-4247-B29D-66CA47682B5F,2,0,0,1,0,1,0,0.12203909390435
171,815722DF-0A79-472A-87DD-D1311C387310,332,4,,A84D7CD8-08E2-4135-B6C4-EFA03837D289,NAVAID,CCC5D1D1-734D-42A1-BFB5-57B20B745DB3,2,0,0,1,0,0,0,0.122056477112021
172,1D4F409F-6ABB-4416-B288-1AB12DAC23D8,188.28,4,7.32,F5E1F7CC-7285-40EE-875B-59AD3BC0E83E,NAVAID,EB1869C3-3ED2-48A7-A18E-0DF89477348A,2,0,0,1,0,0,0,0.12206688765181
173,839BEF20-E853-480B-AAD7-043E46C06092,204.04,4,6,2C4515FC-510A-46D0-A8AB-C650AA31CA7F,NAVAID,FD58F02C-D6CD-4068-BC08-EB5A3E103A93,2,0,0,1,0,0,0,0.122643510015851
174,BB825169-DD48-40CE-81A1-F55703F1435C,,4,,52535251-E62B-4943-8F35-F2C055FAB033,ILS,2EA805C7-F705-4358-872E-28FED966E6F8,2,0,0,0,0,1,0,0.122747030147377
175,0CFF5025-64B5-4620-8B4F-74D50FC8F1D6,131.88,4,6.63,6E454FAE-BBB9-4750-8A61-AE767CB1E534,NAVAID,B7E31312-5C60-4870-AC7D-8C563F3A70D9,2,0,0,1,0,0,0,0.123200955795844
176,D021C659-7AE1-4B6B-8AC8-6BBD85DC5FB5,141.71,4,7,674D7FC8-0AF4-46F0-A873-B29B89D95C69,NAVAID,9DCF6F36-2351-4F28-97DB-B0BE52438874,2,0,0,1,0,0,0,0.123528017631625
177,57463D1C-BB19-4866-943E-268661EFABA3,134.58,4,7,E57CACAE-66EB-4F3C-8AB9-E54608190496,NAVAID,D21642B2-BA35-4FB6-ACAD-BD9F204429B0,2,0,0,1,0,0,0,0.123693743742342
178,F344DD77-40C4-4C27-99FD-85140A00CE53,153,4,7.01,17E2935D-914F-4672-BE7E-65E25F252B73,NAVAID,FE851D68-2450-42F7-940D-41263E391405,2,0,0,1,0,1,0,0.123966909121006
179,44B2ED27-9141-4634-BF52-A870CB7B068D,202.89,4,7.25,BC4AF958-97EE-4CB1-B6F6-67ADCB40BF78,NAVAID,4B5037AE-2593-49D0-B1F5-50351FD58B7D,2,0,0,1,0,0,0,0.124028888521966
180,A088B3E9-229F-4C31-BE4F-BC6F98C2E0B2,14.99,4,,C92E61CC-599D-4D6F-A525-B16855130B06,NAVAID,8D14034E-35DB-45D8-AB7D-0502900C7EE1,2,0,0,1,0,1,0,0.124371409101952
181,D1CE59CB-DFEE-49C2-8B91-0AD4DFBF011D,229.2,4,,E0A89417-1573-439D-8EF4-74A3ECD47656,ILS,A420D2A1-D6CD-4F89-BA80-1DF136F33764,2,0,0,1,0,0,0,0.123628140129848
182,0C0DF80E-7B5A-42B1-99B9-95AEC366A0EF,62.45,4,6.5,BEFAB655-E5DB-4063-9EA1-69641FBF4AC8,NAVAID,101A06F2-07B4-4FA8-B5BB-489B848DC542,2,0,0,1,0,0,0,0.124508080902426
183,DD2D6041-7989-4B02-99CC-3CBF234F18B6,355,4,,6F73597F-AB57-4E6D-837C-AB5B199FC772,NAVAID,5BA683AA-45F2-471D-A279-F2A1552FB677,2,0,0,1,0,0,0,0.124719000785794
184,9C3D814C-8C39-4401-8CD1-81CEDED7E85C,106.85,4,6,7D63BE18-4F03-4CCE-B355-6975377D3A9E,NAVAID,8C79017B-B00A-436B-BB51-CB89891BA46D,2,0,0,1,0,0,0,0.124864647999337
185,449BDB3B-FDCF-4D62-8E9E-34C464A7B0F7,141.64,4,7,085B2163-93E6-446C-987C-B8927E524A78,NAVAID,2A8796D8-54EE-4394-9529-94383DB83C07,2,0,0,1,0,0,0,0.124868568042571
186,9CFFB143-75E5-476B-9F45-14B34C2DEE8C,254,4,6.25,851A2A3F-119E-428C-BC06-310DED1F1FE1,NAVAID,89D0F1DE-470E-42B4-9CBC-F3E715EC276B,2,0,0,1,0,1,0,0.125302360524465
187,DBAD0861-7BDD-4876-9542-59A94F8CE114,260.42,4,6.22,5309FE93-A69F-4275-BF9E-0A70767792E5,NAVAID,444227D2-F7CF-4549-B10F-B7DC09DB14F9,2,0,0,1,0,0,0,0.125650696146078
188,DB03C82A-54C6-4FD7-B0E7-E21AAA85C65C,339.52,4,,8B135608-3089-44B8-B3FC-0F2B18BC9615,NAVAID,C9431D4E-7542-4A79-AE1C-393C7879CF2B,2,0,0,1,0,0,0,0.125933958093123
189,F323B409-E8D1-409C-B6F0-3F1D5E9CCA16,223.73,4,6.86,5511618A-82E0-42CD-ADD5-9826E081A959,NAVAID,C9FF169F-653F-4ED8-B850-32B498B75958,2,0,0,1,0,0,0,0.126341001329734
190,6C1A90FE-035E-4FC4-8F2C-43C5E2B6A587,196.4,4,7.35,923D822B-4391-4037-A6E1-13FD5D1D2742,NAVAID,6F3BD9C8-D1B2-40FE-85D4-5B02AD53588C,2,0,0,0,0,1,0,0.126416008404816
191,C55F3F97-2701-4E2C-9996-08A0F66EA651,89.02,4,5.49,85820C2C-AFA2-4BBE-A1DA-202C6EB595E0,ILS,143E81A9-F6C0-4F68-90B3-8C3162092F6F,2,0,0,1,0,0,0,0.126483198923768
192,FDFB73B3-E88B-44E9-807D-3137973162FF,336.91,4,7.55,F3BD1201-C108-4940-8F48-C6DC67BD23E7,NAVAID,BF75C23B-0359-42C3-8DEE-A0E3515624C6,2,0,0,1,0,0,0,0.126716334089202
193,3074819A-E463-44E3-8DE8-328AAB0FA48B,238.47,4,,1303A5AC-7A7A-4372-91CA-A23C7A026551,ILS,06DD27AB-AC69-48F3-AC94-1DB3778C4923,2,0,0,1,0,0,0,0.126602394625858
194,669EA0ED-0DC0-43C0-B93B-C34CD153C3D1,198.57,4,7,50D68DCE-CD7E-4AD6-9E85-D74E2953AE6D,NAVAID,8DC27D9D-794F-4670-86CA-98F830067C95,2,0,0,1,0,0,0,0.12726764236441
195,A71F211A-DD74-4DF4-997B-531280032AC4,72.14,4,6.38,4F2DE766-8A42-4E44-9789-81492E70CC2D,NAVAID,21360E86-82BA-4966-BD8F-FB72EA95EAC8,2,0,0,1,0,1,0,0.127756246297413
196,1FF8AA9F-6BF0-48BF-B1E1-D5EF4C6068D7,196,4,7,1CCFAB2A-18BC-4BC6-B37A-028A8446628E,NAVAID,80C5E389-71A7-48FA-9042-B03343EAB77C,2,0,0,1,0,0,0,0.127790910118851
197,B53E18A6-C628-4895-94E0-9EB6CBAF0148,143,4,7,0803906D-6AF4-46F4-81B2-121A016D0486,NAVAID,48B0C3B0-8121-41FB-AAC0-573ABE049A21,2,0,0,1,1,0,0,0.12797330156716
198,1FDAF68C-F701-465C-A8F8-6667011E9C5B,250,4,5.82,2C3AA3DB-44B1-4A17-9EB3-98B19B08D894,NAVAID,79637A6A-3A82-4204-BC8E-C89FA456AFCF,2,0,0,1,0,0,0,0.128011676283893
199,874D2A0E-65CC-438D-9263-A1436A3B703D,335,4,6.86,3A676338-C4D4-4C58-851E-EE6382B83BFC,NAVAID,825B90C4-46C3-4991-BD76-F52DDC47F56D,2,0,0,1,0,0,0,0.128143522676708
200,157AAB0E-FD77-4D9A-A10D-3F73B0ACB946,62,4,7,61533CB5-F70B-4E0A-84D9-C736786618CB,NAVAID,40F63326-7DCE-4B7E-85C5-3191B2D0C68C,2,0,0,1,0,0,0,0.128172615534644
201,C2A9B49F-18E5-4BE5-98B2-FC0E018DAFBF,300.66,4,7,822A6C8E-A98A-4A8F-9FCF-82958E951AD6,NAVAID,502960F6-C331-4AD0-8298-36D8E0986072,2,0,0,1,0,0,0,0.128284038679806
202,5E187B23-0825-4644-A306-7D001468FCC8,300.05,4,6.18,6656158D-55D1-46C7-9F05-DF9EB833C910,NAVAID,8D0FB25B-25C3-4212-BC42-BF8A2C20BCE1,2,0,0,1,0,1,0,0.128323268669396
203,9A08EA19-3F7D-4D4D-8040-B26DF6851D21,123.67,4,6.17,FAF4FDFE-9B05-42AC-B4BB-19D5334FF7DA,NAVAID,69595AB8-44F1-45CB-800E-200B5C901775,2,0,0,0,1,0,0,0.128426595781424
204,AF19F82B-F50A-4CD6-BFF5-E29E0D7A8B34,246.68,4,5.76,28B5761D-1AEC-4F8B-88B1-73B5E407C931,NAVAID,944490C8-5E7D-4155-B29B-37A33BDCA48F,2,0,0,1,0,0,0,0.128635308690869
205,47BC89D8-4CD7-4F88-BD99-D4194BB05388,128.22,4,,9B3A1D97-C0F5-482E-8C56-98653DE5F22C,ILS,05AF2C46-685B-4C71-BC31-21DB0DAD5462,2,0,0,1,0,0,0,0.128699015645025
206,C70DB7A7-D48E-49E2-9455-815222D6CC69,45.43,4,7,84116C7B-7271-4B94-961D-2B7DB107318D,NAVAID,237E44FA-4B09-4B71-A734-B19DA197C9EC,2,0,0,1,0,0,0,0.128898832457842
207,888FD82B-0908-4EC0-A8D5-F26CCB987727,312.4,4,7.34,6993356F-6BCD-47F9-BB48-86D32A325A04,ILS,B063DC2A-9AF8-493B-8DF9-E156798F0F0F,2,0,0,1,0,0,0,0.129548039282463
208,7FFDEABB-0D8B-48FA-9B44-B113A6EC5871,292.88,4,5.96,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,NAVAID,FB318A68-A38E-48EF-BE65-497B4A87247B,2,0,0,1,0,1,0,0.12978366011175
209,36A4B2AE-89F1-41C6-9C3D-8F01D9EFFE42,129.42,4,,CB24DA2C-D008-4693-B49D-15677DABD1D9,ILS,51EA2BA1-B06D-4811-A09E-30AB2901F218,2,0,0,1,0,0,0,0.129873156733819
210,AFA3D299-F24C-4764-B5B7-2C37D157A2EC,315,4,7,BA0D13FC-2170-49F9-AFDB-2AA54370430E,NAVAID,E75FC15D-D7C6-4B2C-9E5A-1E42FDB2E251,2,0,0,1,0,0,0,0.130069895986758
211,9CE44B80-6D97-4308-B074-3D22E6A45727,296.63,4,6.58,22CD5B45-C89A-4A51-B9D9-75EB20B2365A,NAVAID,4249B0B8-5255-4141-B7AA-60B682309A6A,2,0,0,1,0,0,0,0.130121225113337
212,2DEC500D-4A6D-430F-92DC-FD047C554A0B,186.8,4,,DB8F10C7-1ACF-4DFF-ABA6-17EDEE806E07,ILS,EB1869C3-3ED2-48A7-A18E-0DF89477348A,2,0,0,1,0,0,0,0.131651580032275
213,51545877-1BCB-4DA6-BCE9-C7299019E6F3,131.07,4,,84DC07FC-FAF0-4E98-9CFF-79A7A2BFE46F,ILS,B21D7119-824E-46AE-BC97-F18040397725,2,0,0,1,0,0,0,0.131675370035541
214,80D1923B-EC5C-45C4-A246-CBD658BCCCC5,237.98,4,7,4BC50DD0-9AF0-4CB1-B029-D09936F4A1D1,NAVAID,B30A0239-3F8F-4BE0-889B-4B15AA8E1C42,2,0,0,1,0,0,0,0.131729650132386
215,6D5AEFC3-F196-40B8-AA5C-44CCBEE76955,131.58,4,7,BA0D13FC-2170-49F9-AFDB-2AA54370430E,NAVAID,C9E07993-6525-4E15-8447-B9558CDD8E9D,2,0,0,1,0,0,0,0.131802224082122
216,61E83D8A-751F-495A-BF83-B36C27F84FA3,,4,4.9,C807A1E0-B5F0-48CA-8443-4452DB30BD2D,ILS,D49716DD-5F57-406E-B36C-42138071F82F,2,0,0,0,0,1,0,0.131878698207913
217,7851D822-49E7-42C8-BE34-017966E41D97,147,4,7.7,D6118342-AE37-4ED7-8F67-918DB4ED74B2,NAVAID,53B7E4CB-81A4-4492-9CF5-F92D1D4F904E,2,0,0,1,0,0,0,0.132064557807902
218,D46CB09B-35E7-4330-8594-970A3F415984,348.05,4,7.9,1AAA8A2F-9844-44D5-B0D3-181BAA8E3912,NAVAID,33C80B71-F868-4E1B-BBAC-85A20EAAF281,2,0,0,1,0,0,0,0.132132800621213
219,C27C9C60-A209-44CC-9D2C-7A7B84D12F02,309.47,4,7,106728F2-476A-4AED-B78E-7123EC207C33,NAVAID,B1E3E030-1FB1-4E39-B0D6-511B0B2639F7,2,0,0,1,0,0,0,0.132655970570486
220,A702FD02-A8EA-4ACC-BC11-84A1F333CB26,353,4,7.94,030117EF-3B65-47C2-AFB8-2A4CD13AF3D5,NAVAID,A421B540-4701-4B31-9654-3EA0C24F42C1,2,0,0,1,0,0,0,0.132748818409034
221,720DC43C-0603-41AC-B0BC-B35FC92C184B,99.19,4,,E480880D-2A57-4826-8D0A-70C66833B508,NAVAID,9937E79F-FA5C-49AB-AB99-DB022C072A8F,2,0,0,1,0,0,0,0.132842276015549
222,4EF268C7-9978-44FC-A1E5-922D28B2F368,236.17,4,6.8,CC323CC4-71AF-4477-823D-0D0E2EC0AA92,NAVAID,39DF95A4-1BAA-4DE0-96A3-F7B63B737548,2,0,0,1,0,0,0,0.133147622768847
223,65246800-4A05-4415-985C-AA29F7CF0E3F,347.11,4,8,12575279-7D0B-481D-8321-FBDD115EEAAC,NAVAID,8E4B9DA1-F01F-4DC3-9F1C-DBE18EB35C65,2,0,0,1,0,1,0,0.133605065210848
224,2C1944D7-A1D9-44DB-B839-45B9DE5CD8D0,179.77,4,8,B1140128-B18B-4E11-B03D-F18B83000BFB,NAVAID,0BC937B0-973F-4841-8480-519AE8FC6400,2,0,0,1,0,0,0,0.133632452233766
225,E8D71998-2E28-4570-A3C4-BA02716E1344,6.31,4,8,DF82694C-FCCC-4AC5-9F6D-67CB1EEF85C6,NAVAID,393C9175-334F-47A4-B8DA-11C83302C533,2,0,0,1,0,0,0,0.133633727666337
226,79E0604C-1DB5-473A-834D-13A82A30FFB1,178.04,4,8,52C5DF58-4A7A-4508-A5B3-085791B0A0C5,NAVAID,FDA3730F-6FBF-4B11-9412-1AE356C1191C,2,0,0,1,0,1,0,0.133656783550273
